Player,PTS,WS,HOF,VALUE,G,WS/48,Year,AST,STL,BLK,TOV,FG%,FT%,OWS,DWS,Pos,TRB,PPG,MVP,APG,SPG,BPG,TPG,RPG
Omer Asik,2457.0,20.900000000000002,NOHOF,0,453.0,0.11114285714285713,2011.0,277.0,165.0,335.0,533.0,0.5227142857142857,0.551,7.500000000000001,13.499999999999998,C,3315.0,5.423841059602649,0,0.6114790286975718,0.36423841059602646,0.739514348785872,1.1766004415011038,7.317880794701987
Omri Casspi,4302.0,16.6,NOHOF,0,535.0,0.05781818181818183,2010.0,622.0,347.0,109.0,564.0,0.45545454545454545,0.641,8.2,8.3,SF,2152.0,8.041121495327102,0,1.1626168224299065,0.6485981308411215,0.20373831775700935,1.0542056074766355,4.022429906542056
Orien Greene,326.0,-0.7,NOHOF,0,131.0,0.0165,2006.0,155.0,98.0,15.0,144.0,0.38475000000000004,0.5873333333333334,-2.6999999999999997,1.9,PG,195.0,2.4885496183206106,0,1.183206106870229,0.7480916030534351,0.11450381679389313,1.099236641221374,1.4885496183206106
Orlando Graham,8.0,0.0,NOHOF,0,7.0,-0.047,1989.0,0.0,0.0,0.0,2.0,0.3,0.5,0.0,0.0,PF,11.0,1.1428571428571428,0,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714
Orlando Johnson,455.0,1.3,NOHOF,0,155.0,-0.03371428571428572,2013.0,91.0,29.0,19.0,67.0,0.2904285714285714,0.6865714285714286,-0.8999999999999999,2.2,SG,250.0,2.935483870967742,0,0.5870967741935483,0.1870967741935484,0.12258064516129032,0.432258064516129,1.6129032258064515
Orlando Woolridge,14321.0,55.399999999999984,NOHOF,0,909.0,0.09553333333333333,1982.0,1724.0,580.0,596.0,1826.0,0.5086666666666667,0.7252666666666667,39.9,15.6,SF,3881.0,15.754675467546754,0,1.8965896589658966,0.6380638063806381,0.6556655665566556,2.0088008800880086,4.269526952695269
Oscar Robertson*,26710.0,189.10000000000005,HOF,1,1040.0,0.2029285714285714,1961.0,9887.0,77.0,4.0,0.0,0.4826428571428572,0.8378571428571429,151.89999999999998,37.2,PG,7804.0,25.682692307692307,1,9.506730769230769,0.07403846153846154,0.0038461538461538464,0.0,7.503846153846154
Oscar Torres,442.0,1.1,NOHOF,0,82.0,0.0635,2002.0,43.0,29.0,11.0,57.0,0.42000000000000004,0.7404999999999999,0.8999999999999999,0.1,SG,134.0,5.390243902439025,0,0.524390243902439,0.35365853658536583,0.13414634146341464,0.6951219512195121,1.6341463414634145
Othell Wilson,535.0,1.2999999999999998,NOHOF,0,127.0,0.033,1985.0,424.0,119.0,16.0,172.0,0.4515,0.7535,0.2,1.2,PG,212.0,4.21259842519685,0,3.338582677165354,0.937007874015748,0.12598425196850394,1.3543307086614174,1.669291338582677
Othella Harrington,5877.0,25.600000000000005,NOHOF,0,783.0,0.07207142857142856,1997.0,499.0,219.0,331.0,1093.0,0.49800000000000005,0.7255714285714285,12.499999999999998,13.199999999999998,PF,3518.0,7.505747126436781,0,0.6372924648786717,0.2796934865900383,0.4227330779054917,1.3959131545338441,4.492975734355045
Othello Hunter,33.0,0.2,NOHOF,0,23.0,0.0305,2009.0,1.0,2.0,6.0,5.0,0.4415,0.375,-0.1,0.1,PF,36.0,1.434782608695652,0,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.21739130434782608,1.565217391304348
Othyus Jeffers,241.0,1.7000000000000002,NOHOF,0,60.0,0.03828571428571428,2010.0,43.0,38.0,0.0,36.0,0.4011428571428572,0.7063333333333333,0.9,0.7,SG,171.0,4.016666666666667,0,0.7166666666666667,0.6333333333333333,0.0,0.6,2.85
Otis Birdsong,12544.0,48.300000000000004,NOHOF,0,696.0,0.08125000000000002,1978.0,2260.0,858.0,143.0,1491.0,0.4976666666666667,0.5792499999999999,28.900000000000002,19.400000000000002,SG,2072.0,18.022988505747126,0,3.2471264367816093,1.2327586206896552,0.20545977011494254,2.1422413793103448,2.9770114942528734
Otis Howard,118.0,0.30000000000000004,NOHOF,0,28.0,0.054,1979.0,10.0,4.0,4.0,14.0,0.43533333333333335,0.478,0.0,0.2,PF,82.0,4.214285714285714,0,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.5,2.9285714285714284
Otis Smith,4792.0,15.9,NOHOF,0,447.0,0.055249999999999994,1987.0,845.0,468.0,230.0,666.0,0.4445,0.742625,8.8,7.300000000000001,SG,1663.0,10.720357941834452,0,1.890380313199105,1.0469798657718121,0.5145413870246085,1.4899328859060403,3.720357941834452
Otis Thorpe,19289.0,114.69999999999997,NOHOF,0,1401.0,0.11652380952380953,1985.0,3064.0,929.0,559.0,3058.0,0.5364285714285713,0.6726190476190477,66.19999999999999,48.2,PF,11465.0,13.76802284082798,0,2.1870092790863667,0.6630977872947894,0.39900071377587437,2.1827266238401144,8.18344039971449
Otto Moore,6177.0,27.9,NOHOF,0,802.0,0.05453846153846153,1969.0,1208.0,233.0,431.0,0.0,0.44307692307692315,0.6038461538461538,6.699999999999998,20.9,C,6189.0,7.701995012468828,0,1.5062344139650872,0.29052369077306733,0.5374064837905237,0.0,7.716957605985037
Otto Porter,2469.0,17.700000000000003,NOHOF,0,266.0,0.0945,2014.0,316.0,273.0,104.0,179.0,0.4505,0.74675,10.1,7.700000000000001,SF,1184.0,9.281954887218046,0,1.1879699248120301,1.0263157894736843,0.39097744360902253,0.6729323308270677,4.451127819548872
Owen Wells,99.0,0.1,NOHOF,0,33.0,0.018000000000000002,1975.0,22.0,9.0,3.0,0.0,0.42,0.682,-0.1,0.2,SF,35.0,3.0,0,0.6666666666666666,0.2727272727272727,0.09090909090909091,0.0,1.0606060606060606
Ozell Jones,245.0,1.2,NOHOF,0,70.0,-0.088,1985.0,56.0,32.0,58.0,64.0,0.2945,0.39799999999999996,0.0,1.2,C,240.0,3.5,0,0.8,0.45714285714285713,0.8285714285714286,0.9142857142857143,3.4285714285714284
P.J. Brown,9870.0,89.7,NOHOF,0,1089.0,0.1258,1994.0,1661.0,912.0,1116.0,1342.0,0.4515333333333333,0.7860666666666668,41.4,48.49999999999999,C,8409.0,9.0633608815427,0,1.5252525252525253,0.837465564738292,1.024793388429752,1.2323232323232323,7.7217630853994494
P.J. Hairston,1074.0,1.4999999999999998,NOHOF,0,177.0,0.012000000000000002,2015.0,97.0,85.0,35.0,104.0,0.34624999999999995,0.79475,-1.7000000000000002,3.1000000000000005,SG,440.0,6.067796610169491,0,0.5480225988700564,0.480225988700565,0.1977401129943503,0.5875706214689266,2.4858757062146895
P.J. Tucker,3741.0,24.8,NOHOF,0,499.0,0.085875,2007.0,750.0,619.0,123.0,514.0,0.435875,0.72725,11.700000000000001,13.1,SF,2860.0,7.4969939879759515,0,1.503006012024048,1.2404809619238477,0.24649298597194388,1.0300601202404809,5.731462925851703
Pablo Prigioni,1220.0,12.699999999999998,NOHOF,0,337.0,0.10516666666666667,2013.0,936.0,347.0,7.0,319.0,0.40900000000000003,0.8731666666666668,7.3999999999999995,5.300000000000001,PG,624.0,3.620178041543027,0,2.777448071216617,1.029673590504451,0.020771513353115726,0.9465875370919882,1.8516320474777448
Pace Mannion,668.0,1.6,NOHOF,0,226.0,0.029875000000000002,1984.0,233.0,110.0,21.0,135.0,0.481125,0.6763999999999999,-0.6,2.3000000000000003,SF,264.0,2.9557522123893807,0,1.0309734513274336,0.48672566371681414,0.09292035398230089,0.5973451327433629,1.168141592920354
Pape Sow,219.0,0.9,NOHOF,0,76.0,0.06733333333333334,2005.0,12.0,34.0,24.0,41.0,0.387,0.6596666666666667,0.1,0.7,C,214.0,2.8815789473684212,0,0.15789473684210525,0.4473684210526316,0.3157894736842105,0.5394736842105263,2.8157894736842106
Pape Sy,7.0,0.0,NOHOF,0,3.0,-0.047,2011.0,2.0,1.0,0.0,3.0,0.33299999999999996,1.0,0.0,0.0,SF,3.0,2.3333333333333335,0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0
Pascal Siakam,229.0,1.6,NOHOF,0,55.0,0.08900000000000001,2017.0,17.0,26.0,45.0,33.0,0.502,0.688,0.4,1.2,PF,185.0,4.163636363636364,0,0.3090909090909091,0.4727272727272727,0.8181818181818182,0.6,3.3636363636363638
Pat Burke,468.0,-0.09999999999999998,NOHOF,0,127.0,0.0009999999999999998,2003.0,44.0,28.0,40.0,87.0,0.4106666666666667,0.6413333333333333,-1.4000000000000001,1.2,C,266.0,3.6850393700787403,0,0.3464566929133858,0.2204724409448819,0.31496062992125984,0.6850393700787402,2.094488188976378
Pat Connaughton,134.0,0.39999999999999997,NOHOF,0,73.0,0.006999999999999999,2016.0,38.0,8.0,2.0,27.0,0.3895,0.889,0.10000000000000003,0.30000000000000004,SG,84.0,1.8356164383561644,0,0.5205479452054794,0.1095890410958904,0.0273972602739726,0.3698630136986301,1.1506849315068493
Pat Cummings,6529.0,22.500000000000007,NOHOF,0,683.0,0.08108333333333335,1980.0,807.0,360.0,171.0,1152.0,0.5074166666666667,0.7206666666666667,6.7,15.8,C,3825.0,9.559297218155198,0,1.1815519765739384,0.527086383601757,0.25036603221083453,1.6866764275256223,5.600292825768667
Pat Dunn,70.0,-0.1,NOHOF,0,28.0,-0.013000000000000001,1958.0,28.0,0.0,0.0,0.0,0.311,0.8240000000000001,-0.3,0.2,SG,31.0,2.5,0,1.0,0.0,0.0,0.0,1.1071428571428572
Pat Durham,323.0,0.7,NOHOF,0,64.0,-0.029500000000000002,1993.0,57.0,37.0,33.0,52.0,0.367,0.703,0.2,0.5,SF,108.0,5.046875,0,0.890625,0.578125,0.515625,0.8125,1.6875
Pat Frink,123.0,-0.5,NOHOF,0,48.0,-0.064,1969.0,55.0,0.0,0.0,0.0,0.34,0.7929999999999999,-0.5,0.1,SG,41.0,2.5625,0,1.1458333333333333,0.0,0.0,0.0,0.8541666666666666
Pat Garrity,4017.0,18.7,NOHOF,0,552.0,0.0516,1999.0,443.0,246.0,104.0,417.0,0.39770000000000005,0.8163333333333332,11.200000000000001,7.3999999999999995,PF,1457.0,7.2771739130434785,0,0.802536231884058,0.44565217391304346,0.18840579710144928,0.7554347826086957,2.6394927536231885
Pat Riley*,4195.0,4.1000000000000005,HOF,1,590.0,0.014272727272727265,1968.0,970.0,134.0,19.0,0.0,0.40927272727272723,0.6814545454545455,-2.8000000000000003,7.1000000000000005,SG,905.0,7.110169491525424,0,1.6440677966101696,0.2271186440677966,0.03220338983050847,0.0,1.5338983050847457
Patricio Garino,0.0,-0.2,NOHOF,0,5.0,-0.25,2017.0,0.0,0.0,0.0,3.0,0.0,,-0.2,0.0,SG,7.0,0.0,0,0.0,0.0,0.0,0.6,1.4
Patrick Beverley,2708.0,19.6,NOHOF,0,291.0,0.1172,2013.0,980.0,366.0,118.0,384.0,0.4138,0.7686,11.8,7.9,PG,1186.0,9.305841924398626,0,3.3676975945017182,1.2577319587628866,0.4054982817869416,1.3195876288659794,4.0756013745704465
Patrick Christopher,6.0,-0.1,NOHOF,0,4.0,-0.15,2015.0,0.0,1.0,0.0,1.0,0.25,,-0.1,0.0,SG,6.0,1.5,0,0.0,0.25,0.0,0.25,1.5
Patrick Eddie,4.0,-0.1,NOHOF,0,4.0,-0.267,1992.0,0.0,0.0,0.0,0.0,0.222,,-0.1,0.0,C,1.0,1.0,0,0.0,0.0,0.0,0.0,0.25
Patrick Ewing,3.0,-0.1,NOHOF,0,7.0,-0.158,2011.0,2.0,0.0,1.0,1.0,0.0,0.75,-0.1,0.0,SF,2.0,0.42857142857142855,0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857
Patrick Ewing*,24815.0,126.49999999999999,HOF,1,1183.0,0.14070588235294118,1986.0,2215.0,1136.0,2894.0,3537.0,0.49535294117647066,0.7331764705882353,44.900000000000006,81.5,C,11607.0,20.976331360946745,0,1.8723584108199494,0.9602704987320372,2.4463229078613695,2.9898562975486054,9.81149619611158
Patrick McCaw,282.0,1.7,NOHOF,0,71.0,0.077,2017.0,77.0,32.0,15.0,36.0,0.433,0.784,0.6,1.2,SG,101.0,3.971830985915493,0,1.0845070422535212,0.4507042253521127,0.2112676056338028,0.5070422535211268,1.4225352112676057
Patrick O'Bryant,287.0,0.8,NOHOF,0,129.0,0.04216666666666666,2007.0,36.0,24.0,59.0,64.0,0.4995,0.5565,-0.6,1.5,C,193.0,2.2248062015503876,0,0.27906976744186046,0.18604651162790697,0.4573643410852713,0.49612403100775193,1.496124031007752
Patrick Patterson,5038.0,32.699999999999996,NOHOF,0,613.0,0.10336363636363638,2011.0,737.0,369.0,326.0,489.0,0.46672727272727266,0.7353636363636364,19.700000000000003,12.999999999999998,PF,2910.0,8.218597063621534,0,1.2022838499184338,0.601957585644372,0.531810766721044,0.797716150081566,4.747145187601958
Patty Mills,3464.0,20.0,NOHOF,0,441.0,0.10225000000000001,2010.0,957.0,283.0,26.0,406.0,0.4365,0.8161250000000001,10.5,9.400000000000002,PG,675.0,7.854875283446712,0,2.1700680272108843,0.6417233560090703,0.05895691609977324,0.9206349206349206,1.530612244897959
Pau Gasol,21247.0,145.3,NOHOF,0,1185.0,0.16827777777777778,2002.0,3846.0,607.0,1945.0,2638.0,0.5129444444444444,0.7608333333333335,93.1,52.5,C,11102.0,17.929957805907172,0,3.2455696202531645,0.5122362869198313,1.641350210970464,2.226160337552743,9.368776371308018
Paul Arizin*,16266.0,108.8,HOF,1,713.0,0.18266666666666664,1951.0,1665.0,0.0,0.0,0.0,0.42069999999999996,0.8084,82.30000000000001,26.7,SF,6129.0,22.813464235624124,0,2.335203366058906,0.0,0.0,0.0,8.596072931276296
Paul Cloyd,38.0,-0.30000000000000004,NOHOF,0,14.0,,1950.0,4.0,0.0,0.0,0.0,0.2423333333333333,0.6749999999999999,-0.30000000000000004,0.0,G-F,0.0,2.7142857142857144,0,0.2857142857142857,0.0,0.0,0.0,0.0
Paul Davis,217.0,0.4,NOHOF,0,82.0,0.09775,2007.0,32.0,22.0,15.0,30.0,0.425,0.6485,-0.1,0.6000000000000001,C,158.0,2.6463414634146343,0,0.3902439024390244,0.2682926829268293,0.18292682926829268,0.36585365853658536,1.9268292682926829
Paul Dawkins,316.0,-0.1,NOHOF,0,57.0,-0.009000000000000001,1980.0,77.0,33.0,9.0,76.0,0.47,0.688,-0.5,0.4,SF,125.0,5.543859649122807,0,1.3508771929824561,0.5789473684210527,0.15789473684210525,1.3333333333333333,2.192982456140351
Paul George,8090.0,44.5,NOHOF,0,448.0,0.11971428571428573,2011.0,1419.0,738.0,194.0,1139.0,0.42600000000000005,0.8171428571428571,18.6,25.9,SG,2816.0,18.058035714285715,0,3.1674107142857144,1.6473214285714286,0.4330357142857143,2.5424107142857144,6.285714285714286
Paul Gordon,3.0,-0.1,NOHOF,0,4.0,,1950.0,3.0,0.0,0.0,0.0,0.0,0.6,-0.1,0.0,F,0.0,0.75,0,0.75,0.0,0.0,0.0,0.0
Paul Graham,1499.0,5.7,NOHOF,0,179.0,0.08333333333333333,1992.0,352.0,186.0,32.0,216.0,0.424,0.7463333333333333,2.6999999999999997,3.1,SG,433.0,8.374301675977653,0,1.9664804469273742,1.0391061452513966,0.1787709497206704,1.2067039106145252,2.4189944134078214
Paul Grant,33.0,-0.2,NOHOF,0,22.0,-0.18375000000000002,1999.0,3.0,3.0,1.0,11.0,0.39025,0.375,-0.30000000000000004,0.1,C,19.0,1.5,0,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.5,0.8636363636363636
Paul Griffin,2443.0,19.699999999999996,NOHOF,0,480.0,0.08499999999999999,1977.0,1116.0,403.0,248.0,638.0,0.505,0.6851428571428572,8.1,11.500000000000002,PF,2650.0,5.089583333333334,0,2.325,0.8395833333333333,0.5166666666666667,1.3291666666666666,5.520833333333333
Paul Hoffman,2846.0,8.2,NOHOF,0,280.0,0.0375,1950.0,888.0,0.0,0.0,0.0,0.3316,0.6794,3.8000000000000003,4.6000000000000005,G-F,1129.0,10.164285714285715,0,3.1714285714285713,0.0,0.0,0.0,4.0321428571428575
Paul Hogue,435.0,-1.1,NOHOF,0,80.0,-0.03125,1963.0,54.0,0.0,0.0,0.0,0.385,0.36,-2.1,0.8,C,492.0,5.4375,0,0.675,0.0,0.0,0.0,6.15
Paul Long,274.0,1.0,NOHOF,0,71.0,0.10766666666666667,1968.0,54.0,0.0,0.0,0.0,0.45933333333333337,0.759,0.7000000000000001,0.30000000000000004,SG,57.0,3.859154929577465,0,0.7605633802816901,0.0,0.0,0.0,0.8028169014084507
Paul McCracken,160.0,0.5,NOHOF,0,37.0,-0.015999999999999997,1973.0,33.0,6.0,0.0,0.0,0.37566666666666665,0.6005,0.20000000000000004,0.30000000000000004,SG,73.0,4.324324324324325,0,0.8918918918918919,0.16216216216216217,0.0,0.0,1.972972972972973
Paul McPherson,524.0,1.7999999999999998,NOHOF,0,110.0,0.07366666666666667,2001.0,76.0,50.0,8.0,94.0,0.504,0.7266666666666667,0.8,0.9,PG,158.0,4.763636363636364,0,0.6909090909090909,0.45454545454545453,0.07272727272727272,0.8545454545454545,1.4363636363636363
Paul Millsap,11890.0,79.4,NOHOF,0,837.0,0.15454545454545457,2007.0,1922.0,1100.0,868.0,1521.0,0.4969090909090909,0.7314545454545454,41.400000000000006,38.199999999999996,PF,6254.0,14.205495818399044,0,2.2962962962962963,1.3142174432497014,1.037037037037037,1.8172043010752688,7.4719235364396654
Paul Mokeski,3268.0,15.8,NOHOF,0,834.0,0.056124999999999994,1980.0,584.0,282.0,391.0,707.0,0.430875,0.7285625000000002,0.1,15.499999999999998,C,2810.0,3.918465227817746,0,0.7002398081534772,0.3381294964028777,0.46882494004796166,0.8477218225419664,3.369304556354916
Paul Neumann,5953.0,34.699999999999996,NOHOF,0,527.0,0.13062500000000002,1962.0,1686.0,0.0,0.0,0.0,0.450125,0.789,22.3,12.3,PG,1516.0,11.296015180265655,0,3.1992409867172675,0.0,0.0,0.0,2.876660341555977
Paul Noel,385.0,0.30000000000000004,NOHOF,0,125.0,-0.092,1950.0,104.0,0.0,0.0,0.0,0.2803333333333333,0.6623333333333333,-0.9,1.2000000000000002,F,85.0,3.08,0,0.832,0.0,0.0,0.0,0.68
Paul Nolen,0.0,0.0,NOHOF,0,1.0,-0.7240000000000001,1954.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0
Paul Pierce,26397.0,150.2,NOHOF,0,1343.0,0.14500000000000002,1999.0,4708.0,1752.0,745.0,3532.0,0.44157894736842107,0.8049473684210527,86.9,63.29999999999999,SF,7527.0,19.655249441548772,0,3.505584512285927,1.304542069992554,0.5547282204020849,2.629932985852569,5.604616530156366
Paul Pressey,7664.0,49.199999999999996,NOHOF,0,724.0,0.10009090909090909,1983.0,3715.0,997.0,428.0,1700.0,0.47118181818181815,0.738090909090909,21.1,27.899999999999995,SG,2798.0,10.585635359116022,0,5.1312154696132595,1.37707182320442,0.5911602209944752,2.3480662983425415,3.8646408839779007
Paul Ruffner,109.0,0.1,NOHOF,0,52.0,0.012666666666666666,1971.0,9.0,4.0,4.0,0.0,0.4346666666666667,0.4383333333333333,-0.1,0.2,C,49.0,2.0961538461538463,0,0.17307692307692307,0.07692307692307693,0.07692307692307693,0.0,0.9423076923076923
Paul Seymour,5760.0,37.29999999999999,NOHOF,0,600.0,0.007333333333333352,1950.0,2335.0,0.0,0.0,0.0,0.31327272727272726,0.8018000000000001,14.6,22.5,G-F,1694.0,9.6,0,3.8916666666666666,0.0,0.0,0.0,2.8233333333333333
Paul Shirley,33.0,-0.2,NOHOF,0,18.0,-0.29166666666666663,2003.0,7.0,1.0,1.0,10.0,0.2966666666666667,0.4165,-0.30000000000000004,0.0,PF,19.0,1.8333333333333333,0,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.5555555555555556,1.0555555555555556
Paul Silas,11782.0,80.00000000000001,NOHOF,0,1254.0,0.09931250000000001,1965.0,2572.0,358.0,138.0,333.0,0.42231250000000004,0.65,28.2,51.599999999999994,PF,12357.0,9.395534290271133,0,2.05103668261563,0.28548644338118023,0.11004784688995216,0.26555023923444976,9.854066985645932
Paul Stovall,76.0,-0.1,NOHOF,0,25.0,-0.024,1973.0,13.0,0.0,0.0,0.0,0.342,0.632,-0.3,0.1,SF,61.0,3.04,0,0.52,0.0,0.0,0.0,2.44
Paul Thompson,1827.0,6.000000000000001,NOHOF,0,203.0,0.05960000000000001,1984.0,302.0,197.0,104.0,217.0,0.4096,0.796,1.2000000000000002,4.800000000000001,SF,691.0,9.0,0,1.4876847290640394,0.9704433497536946,0.5123152709359606,1.0689655172413792,3.4039408866995076
Paul Walther,3129.0,22.6,NOHOF,0,423.0,0.10300000000000001,1950.0,1030.0,0.0,0.0,0.0,0.37149999999999994,0.650125,11.7,10.6,SG,1168.0,7.397163120567376,0,2.434988179669031,0.0,0.0,0.0,2.7612293144208038
Paul Westphal,12809.0,67.5,NOHOF,0,823.0,0.13700000000000004,1973.0,3591.0,1022.0,262.0,1117.0,0.48524999999999996,0.8055833333333333,44.6,23.0,SG,1580.0,15.563791008505468,0,4.3633049817739975,1.2417982989064398,0.3183475091130012,1.3572296476306196,1.919805589307412
Paul Zipser,240.0,0.5,NOHOF,0,44.0,0.03,2017.0,36.0,15.0,16.0,40.0,0.39799999999999996,0.775,-0.3,0.8,SF,125.0,5.454545454545454,0,0.8181818181818182,0.3409090909090909,0.36363636363636365,0.9090909090909091,2.840909090909091
Pavel Podkolzin,4.0,-0.1,NOHOF,0,6.0,-0.1745,2005.0,0.0,0.0,1.0,4.0,0.0,0.5,-0.2,0.0,C,9.0,0.6666666666666666,0,0.0,0.0,0.16666666666666666,0.6666666666666666,1.5
Pearl Washington,1660.0,1.9,NOHOF,0,194.0,0.02266666666666667,1987.0,733.0,256.0,15.0,438.0,0.44999999999999996,0.7566666666666667,-1.5,3.4,PG,370.0,8.556701030927835,0,3.7783505154639174,1.3195876288659794,0.07731958762886598,2.2577319587628866,1.907216494845361
Peja Stojakovic,15217.0,92.1,NOHOF,0,908.0,0.14183333333333334,1999.0,1573.0,805.0,118.0,1210.0,0.4525555555555556,0.8993888888888889,64.8,27.499999999999996,SF,4272.0,16.758810572687224,0,1.7323788546255507,0.8865638766519823,0.1299559471365639,1.3325991189427313,4.704845814977974
Pep Saul,2152.0,9.900000000000002,NOHOF,0,384.0,0.07266666666666667,1950.0,596.0,0.0,0.0,0.0,0.36066666666666664,0.737,3.6000000000000005,6.300000000000001,SG,683.0,5.604166666666667,0,1.5520833333333333,0.0,0.0,0.0,1.7786458333333333
Pepe Sanchez,40.0,0.6,NOHOF,0,67.0,0.027999999999999997,2001.0,90.0,27.0,2.0,14.0,0.1875,1.0,0.09999999999999998,0.5,PG,36.0,0.5970149253731343,0,1.3432835820895523,0.40298507462686567,0.029850746268656716,0.208955223880597,0.5373134328358209
Pero Antic,708.0,2.9,NOHOF,0,113.0,0.07250000000000001,2014.0,107.0,37.0,26.0,104.0,0.39149999999999996,0.7364999999999999,1.0,1.9,C,398.0,6.265486725663717,0,0.9469026548672567,0.3274336283185841,0.23008849557522124,0.9203539823008849,3.52212389380531
Perry Jones,488.0,1.7,NOHOF,0,143.0,0.035333333333333335,2013.0,54.0,36.0,33.0,60.0,0.4166666666666667,0.661,-5.551115123125783e-17,1.7000000000000002,SF,252.0,3.4125874125874125,0,0.3776223776223776,0.2517482517482518,0.23076923076923078,0.4195804195804196,1.7622377622377623
Perry Moss,840.0,1.5,NOHOF,0,208.0,0.0175,1986.0,306.0,154.0,33.0,215.0,0.4075,0.72575,-1.4000000000000001,2.9,PG,325.0,4.038461538461538,0,1.4711538461538463,0.7403846153846154,0.15865384615384615,1.0336538461538463,1.5625
Perry Warbington,10.0,-0.3,NOHOF,0,5.0,-0.17800000000000002,1975.0,16.0,0.0,0.0,0.0,0.19,1.0,-0.3,0.0,PG,8.0,2.0,0,3.2,0.0,0.0,0.0,1.6
Perry Young,26.0,-0.2,NOHOF,0,18.0,-0.036333333333333336,1987.0,14.0,10.0,2.0,8.0,0.3403333333333333,0.5,-0.30000000000000004,0.2,SG,16.0,1.4444444444444444,0,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.8888888888888888
Pervis Ellison,4494.0,21.900000000000002,NOHOF,0,474.0,0.06772727272727273,1990.0,691.0,293.0,752.0,798.0,0.4688181818181818,0.6990909090909091,7.9,13.8,C,3170.0,9.481012658227849,0,1.4578059071729959,0.6181434599156118,1.5864978902953586,1.6835443037974684,6.687763713080169
Pete Brennan,40.0,-0.1,NOHOF,0,16.0,-0.03,1959.0,6.0,0.0,0.0,0.0,0.302,0.56,-0.2,0.1,F,31.0,2.5,0,0.375,0.0,0.0,0.0,1.9375
Pete Chilcutt,3064.0,12.700000000000001,NOHOF,0,716.0,0.05285714285714287,1992.0,601.0,335.0,259.0,484.0,0.4022857142857142,0.7677692307692306,4.000000000000001,8.499999999999998,PF,2437.0,4.279329608938547,0,0.8393854748603352,0.46787709497206703,0.361731843575419,0.6759776536312849,3.403631284916201
Pete Cross,1077.0,4.000000000000001,NOHOF,0,211.0,-0.0382,1971.0,198.0,0.0,0.0,0.0,0.2792,0.5785,1.0,3.0,C,1580.0,5.104265402843602,0,0.9383886255924171,0.0,0.0,0.0,7.488151658767772
Pete Darcey,11.0,-0.2,NOHOF,0,12.0,-0.107,1953.0,2.0,0.0,0.0,0.0,0.16699999999999998,0.556,-0.3,0.1,C,10.0,0.9166666666666666,0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334
Pete Maravich*,16537.0,47.0,HOF,1,701.0,0.07591666666666666,1971.0,3646.0,611.0,114.0,612.0,0.44283333333333325,0.8334166666666668,30.700000000000003,16.599999999999994,SG,2825.0,23.59058487874465,0,5.20114122681883,0.8716119828815977,0.16262482168330955,0.8730385164051355,4.029957203994294
Pete Myers,2419.0,6.799999999999999,NOHOF,0,533.0,0.0418,1987.0,1135.0,352.0,106.0,645.0,0.4124666666666667,0.6591333333333332,-2.0,8.700000000000001,SG,940.0,4.538461538461538,0,2.1294559099437147,0.6604127579737336,0.19887429643527205,1.2101313320825515,1.7636022514071295
Pete Verhoeven,1000.0,5.200000000000001,NOHOF,0,282.0,0.07033333333333333,1982.0,152.0,128.0,67.0,166.0,0.48000000000000004,0.6971999999999999,2.3,2.9000000000000004,PF,641.0,3.5460992907801416,0,0.5390070921985816,0.45390070921985815,0.2375886524822695,0.5886524822695035,2.273049645390071
